Title,Singer,Lyric
Click Me (2013) (Feat. Dok2),Zion.T,첫째론 kick drum 두 번째론 snare drum 세 번째론 hi hat synthesizer's makes me feel high and you clap Bass line은 di da di du du 그래 이건 힙합 음 어쩌면 Dirty South Hello 내 이름은 Zion T 서울 city 강서구에 살아 그 이상은 privacy Get it low 애들아 just follow me 내 목소리가 마음에 든다면 주저 말고 Click me click click me yeah 빨강 뉴에라에 스키니 진 That's me Groovy한 걸음걸이의 Skinny Red That's me all my people on the WEB all my people on the Sites Singin La La La La La La La 새까만 sunglasses 에 스키니 진 That's me Groovy한 걸음걸이의 Skinny Red That's me all my people on the WEB all my people on the Sites Singin La La La La La La La La yeah 첫째론 kick drum 둘째론 snare drums rockin' 모두가 따라 해 ain't no floppin' 10년이 지났어도 계속 각인 시키는 중 so let's go hop in' 올라타 이 리듬위로 또 올라가 내 이름 위로 새겨지는 number one I'm ill 니가 추락하듯 내겐 너무 뻔한 일 검정 뉴에라에 dolce jeans that's me 늘 비스듬히 걸치고 날 말해 yeah it's me straight outta 여의도 block 이상은 privacy 난 돈을 쫓지 않아 알아서 따르지 목소리만 들어도 다 알아 난 다르지 Zion T와 gonzo click me just follow me yeah it's the remix baby 언제나 그랬듯 I killed it baby 느낄 준비가 됐다면 feel it baby I make it rain go get ur cleenix baby come get it babys I'm here forever 니가 아닌 내 맘이 바로 느끼는 대로 그대로 망설이지 않아 바로 흘러 이 노래 제목처럼 빨리 그냥 눌러 새까만 sunglasses 에 스키니 진 That's me Groovy한 걸음걸이의 Skinny Red That's me all my people on the WEB all my people on the Sites Singin La La La La La La La La
이게 사랑이 아니면 (Feat. 에일리),버벌진트,오해하지 말길 바래 분위기에 취해 그냥 하는 말이 아니야 요즘 난 네 생각에 벌써 며칠째 밤잠을 설치네 pretty girl 네 맘 알아 i do 너 혼자있는 밤마다 자꾸 내 목소리가 듣고 싶고 눈 감으면 내 얼굴이 아른거리고 면도도 며칠 안해서 까칠한 내 턱을 만진 다음에 다시 너의 뺨에 갖다대고 싶겠지 그렇게 외로움을 채우고 싶겠지 하지만 난 너완 잘 어울리지 않아 네 친구 말이 맞아 나는 좋은 남자가 아냐 네 예쁜 마음 다치기 전에 도망가 이건 사랑이 아냐 이건 좀 아냐 이게 사랑이 아니면 뭐가 사랑이야 만약 그대를 놓치면 며칠은 잠이 안 올 것 같아 오 내 맘을 받아줘요 나쁜 맘은 없어요 ooh you blew my mind oops i blew your mind 선수의 삶에 흔히 있는 일 실컷 데이고 나서 후회 마 선거가 다 끝난 후의 공약처럼 텅빈 속삭임일 뿐이였어 나처럼 닳고 닳은 남자 때문에 울기엔 너 충분히 예뻐 충분히 예뻐 유명한 노래 제목에도 있잖아 다 너를 위해서야 이 마음 진짜야 oh 드라마속 왕자님 찾는 게 아냐 oh 너에게서 내 천국을 봤단 말야 heaven heaven heaven i'm not your heaven 매듭지어야만 할 땐듯 이제는 싹 다 차단할거야 네 연락 이건 사랑이 될 수 없어 날 미워 마 이게 사랑이 아니면 뭐가 사랑이야 만약 그대를 놓치면 며칠은 잠이 안 올 것 같아 오 내 맘을 받아줘요 나쁜 맘은 없어요 ooh you blew my mind 둡둡 난 네 짝이 아니야 슈비둡둡 이건 사랑이 아니야 둡둡 난 네 짝이 아니야 슈비룹둡 이건 사랑이 아니야 둡둡 난 네 짝이 아니야 슈비둡둡 이건 사랑이 아니야 둡둡 난 네 짝이 아니야 이건 사랑이 아니야 이게 사랑이 아니면 뭐가 사랑이야 만약 그대를 놓치면 며칠은 잠이 안 올 것 같아 오 내 맘을 받아줘요 나쁜 맘은 없어요 ooh you blew my mind 오해하지 말길 바래 분위기에 취해 그냥 하는 말이 아니야 요즘 난 네 생각에
나 이런사람이야,DJ DOC,마이크 싸가지 테스트 원 투 원 투  니네 내가 누군지 모르나 본데  나 이런 사람이야  Shake it Shake Shake it  yo Shake Shake Shake it  Shake it Shake Shake it  yo everybody  Shake it Shake Shake it  yo Shake Shake Shake it  Shake it Shake Shake it  yo everybody  주둥이만 살아 뻐꾸기만 늘어가  무리야 인생이 술이야  나에게는 관대하고  남에게는 막 대하고  이 카드로 저 카드 막고  일 벌렸다 하면 사고  괜찮아 나니까 하나를 배우면  열을 깨달아 버리는 나니까  손발 다 써도 안되면  깨물어버리는 나니까  대박 나든 쪽박 차든  쏠리는 대로 사니까  아닌 걸 보고 아니라고 하니까  나 이런 사람이야 알아서 기어  아니면 쉬어 알았으면 뛰어  그래 내가 원래 그래  그래서 뭐 어쩔래  나 이런 사람이야  이야  학벌이 어디더라  돈벌이 얼마더라  앵벌이 이런 개나리 진달래 십장생  연봉이 내 명함이고  차가 내 존함이고  집이 내 성함이고 참 유감이고  괜찮아 나니까 하나를 배우면  열을 깨달아 버리는 나니까  손발 다 써도 안되면  깨물어버리는 나니까  대박 나든 쪽박 차든  쏠리는 대로 사니까  아닌 걸 보고 아니라고 하니까  나 이런 사람이야 알아서 기어  아니면 쉬어 알았으면 뛰어  그래 내가 원래 그래  그래서 뭐 어쩔래  나 이런 사람이야  이야  요람에서 무덤까지 말단에서 사장까지  한 많은 남자 한국놈  한다면 한다 한국놈  의사 약사 변호사 검사 판사  차라리 그 정성으로  MP3 다운받지 말고 판사  요람에서 무덤까지 말단에서 사장까지  한 많은 남자 한국놈  한다면 한다 한국놈  나 이런 사람이야 알아서 기어  아니면 쉬어 알았으면 뛰어  그래 내가 원래 그래  그래서 뭐 어쩔래  나 이런 사람이야  이야  Shake it Shake Shake it  yo Shake Shake Shake it  Shake it Shake Shake it  yo everybody  Shake it Shake Shake it  yo Shake Shake Shake it  Shake it Shake Shake it  yo everybody
사랑해요 (Feat. V.O.S 김경록 태인),나몰라패밀리 (Namolla Family),내 고백의 노래소리가 너에게 들릴 수 있게 사랑한다 사랑한다 그댈 사랑해요 내 가사의 노랫말들이 너에게 닿을 수 있게 사랑한다 사랑한다 사랑해요 사랑해 사랑해 사랑해요 그대 하나만 어디요 이런 남자 찾을래야 찾을 수 없죠 나몰라 나몰라 나몰라요 부끄러워요 날 사랑 한단말 그맘은 변치 말아줘요 째깍 째깍 시간이 흘러가고 내맘은 이미 네게 흘러가고 해는 벌써 오 하늘에서 지고 잠이 오지않아 베개만 끌어안고 눈을 감아봐도 네가 아른거려 이러다가 병에 걸려 내가 눈을 감아 아직 참아 내가 차마 애써 차만 에라 모르겠다 힘껏 밟아보자 그녀 하나만 바라보고 있어도 그냥 서로 마주보고 있어도 그대 없인 난 홀로 사는 무인도 못잊어 하루도 우리 친구들이 너 이쁘데 니가 나보다 백배 아깝데 우리 미녀와 야수라데 그래도 나는 행복하네 사랑해 사랑해 사랑해요 그대 하나만 어디요 이런 남자 찾을래야 찾을 수 없죠 나몰라 나몰라 나몰라요 부끄러워요 날 사랑 한단말 그맘은 변치 말아줘요 멋지게 차려입은 나는야 신사 차는 신사역을 오 벌써지나 어렴풋이 보여 그래 저기 보여 오 뷰리풀 레이디 오늘 왜이래 아 참으로 이쁜 그녀 뭘해도 이쁜 그녀 사랑에 미쳤구나 그래도 난 좋구나 헤어질땐 슬쩍 뒤돌아 보지 않기 하나 둘 셋 하면 등 뒤돌아 난 뒤돌아 집에가서 꼭 전화해 사랑해 내꿈꿔 잘자 뭔 할말이 많은지 흔한 말들이 우리들의 사랑 이야기 사랑해 사랑해 사랑해요 그대 하나만 어디요 이런 남자 찾을래야 찾을 수 없죠 나몰라 나몰라 나몰라요 부끄러워요 날 사랑 한단말 그맘은 변치 말아줘요 내 고백의 노래소리가 너에게 들릴 수 있게 사랑한다 사랑한다 그댈 사랑해요 내 가사의 노랫말들이 너에게 닿을 수 있게 사랑한다 사랑한다 사랑해요 하나의 그림같은 풍경 지금 어디선가 네 향기가 풍겨 놀래키려고 내게 와락 안겨 와 하는 순간 난 눈물나는 감격 마주잡은 손을 놓지 않을래 너를 위해 만든 내 노래를 들어나 볼래 사랑해 사랑해 사랑해요 그대 하나만 우리 영원히 사랑해요 사랑해 사랑해 사랑해요 그대 하나만 어디요 이런 남자 찾을래야 찾을 수 없죠 나몰라 나몰라 나몰라요 부끄러워요 날 사랑 한단말 그맘은 변치 말아줘요
리쌍부르쓰 (Feat. 정인),리쌍,사랑엔 언제나 힘겨웠던 내 삶 버려진 우산 그처럼 난 항상 추위와 고독 또 심한 모독 그 모든걸 다 견디며 여러 번 쉽게 차이며 진짜 사랑을 찾아 떠돌던 방랑자 하지만 그 발걸음을 멈추게 한 아리따운 낭자 너를 내 가슴에 새긴 후로 내 삶은 끝 없는 활주로 난 다시 태어났어 붉은 낯으로 피어난 꽃으로 러빙유 수줍은 미소 러빙유 부드러운 두 손 니 눈빛이 날 홀려 이 가슴을 막 울려 어떻게.. 어떻게.. 러빙유 늘 변함없이 러빙유 날 감싸주니 저 들판 위에 꽃도 어둠 속에 달도 날 보며 질투해 너를 만나기 전 내 삶은 가시덤불 하지만 이젠 튼튼한 건물 너무도 큰 사랑에 웃기만하는 나는 바보 온달 저 둥근달 보다 내 삶이 더 밝아 (니 모습은 마치) 햇살이 내려 앉은 창가 (니 속삭임은 마치) 할머니의 자장가 그걸 생각하니 그저 모든게 평화로와 이세상 가장 아름다운 조화 그것은 바로 너와 나 너로 인해 난 이렇게 행복한데 그에 반해 난 네게 해줄수 있는건 팔베게 또 뼈가 으스러지도록 쎄게껴안아 줄 수 있는거 밖에 없어 미안해 니 안에 내 자릴 마련해준 네게 앞으로 나 신발이 되어줄게 날 신고 어디든지 가 더러운걸 밟아도 걱정마 아무도 눈치 못채게 내가 다 감싸줄게 그 대신 죽을 때까지 내 옆에 있어 약속해 러빙유 수줍은 미소 러빙유 부드러운 두 손 니 눈빛이 날 홀려 이 가슴을 막 울려 어떻게.. 어떻게.. 러빙유 늘 변함없이 러빙유 날 감싸주니 저 들판 위에 꽃도 어둠 속에 달도 날 보며 질투해 러빙유 늘 변함없이 러빙유 날 감싸주니
시작이 좋아 (Feat. 강민희 Of 미스에스),버벌진트,시작이 좋아 조용한 바닷가에 홀로 와 새해 소망도 빌었어 한동안 날 괴롭히던 지독한 감기도 다 나았어 느낌이 좋아 느낌이 좋아 작년 이맘때보다 훨씬 더 딱 한 가지 네가 없을 뿐 그게 슬플 뿐 그것뿐 happy new year 복사하기 붙여넣기 쏟아지겠지 일년에 서너번씩 볼까말까한 지인들의 단체문자 요새는 잘 읽지도 않네 그냥 비행기 모드로 해놔 조용히 있고파 떠들썩한 파티 분위기보다 이런 걸 원했어 아마 내 친한 친구들은 숙취와 싸우고 있겠지 또 누구는 소중한 누군가와 아침 햇살을 맞이하겠지 must be nice huh 조용한 겨울바다 난 이게 좋아 그래서 혼자 여기 와 있어 시작이 좋아 조용한 바닷가에 홀로 와 새해 소망도 빌었어 한동안 날 괴롭히던 지독한 감기도 다 나았어 느낌이 좋아 느낌이 좋아 작년 이맘때보다 훨씬 더 딱한가지 네가 없을 뿐 그게 슬플 뿐 그것뿐 생각보다 춥지는 않아 괜찮아 생각보다 가만히 앉아 밀려왔다 나갔다 하는 파도를 바라보는 거 우울하지만은 않아 나 오늘 너 비워내려고 이 곳에 왔어 지난 여름 모래 위에 네가 한 낙서처럼 빠르지도 쉽지도 않겠지 물론 it's too new for me starting off the year alone 이 눈이 녹을 때쯤 봄기운이 오를 때쯤 그쯤이면 너 또 둘이 걷던 곳 함께 나누었던 것들 다 잊을 수 있겠지 누군가의 예언과는 달리 이제 시작이야 life will go on 네가 들었다면 화낼거야 내 소원 시작이 좋아 조용한 바닷가에 홀로 와 새해 소망도 빌었어 한동안 날 괴롭히던 지독한 감기도 다 나았어 느낌이 좋아 느낌이 좋아 작년 이맘때보다 훨씬 더 딱한가지 네가 없을 뿐 그게 슬플 뿐 그것뿐
불면증 (Feat. Bobby Kim),다이나믹 듀오,이번엔 좀 심각한 이야기 man 이야기 할래 왜 잠 못 이룬지에 대해 누구나 느낄 수 있게 노래 한 번 불러 볼래 그렇게 Okey 이른 밤 난 또다시 낡은 기타를 잡아 지친 목소리로 노래를 부르지 아침 해가 날 재워줄 때까지 우 이제는 날고 싶지만 singing 우 자신이 없어 차가운 눈빛도 지친 기대도 내게 점점 멀어져 Is there something wrong with me 해 뜰때 까지 잠들 수 없어 뜬 눈으로 밤새워 난 노래를 불러 알 수 없어 잠들 수 없어 Tell me what should I do 우 예 해가 뜨고 난 뒤에야 잠을 자 내 우뇌의 상처는 언제쯤 아물까 복잡하게 꼬인 내 머릿속에 고민 몇 잔의 술 덕에 나는 이리도 아픈가 어차피 빈 손으로 왔다 가는 게 인생이라지만 난 여지껏 깡통만 찼다 재난은 꼬리에 꼬리를 물고 따라와 날 벗기고 굶기고 내 앞길을 망치고 또 가난이란 독한 놈을 남기고 가더라 밤잠까지 가지고 가더라 좀 힘들더라 야속하게도 날마다 태양은 제 시각에 뜨더라 시간은 흐른다 울거나 웃거나 아프거나 달거나 쓰거나 난 계속 늙는다 고민 속에 늙는다 언제쯤 내 침대 위엔 단잠의 싹이 움틀까 해 뜰때 까지 잠들 수 없어 뜬 눈으로 밤새워 난 노래를 불러 알 수 없어 잠들 수 없어 Tell me what should I do 우 예 이른 아침에 작업을 마치네 잠들지 못한 채 생각에 잠기네 살기 위해 발버둥치는데 내 통장 속에 잔고는 조금씩 줄어들어 절뚝거리시는 어머니 약봉지는 더 늘어 말라버려 눈물도 난 힘없이 붓을 들어 한 없이 그려 슬픈 표정 짓는 자화상을 사랑에 버려져 길을 잃어버린 나는 서랍 속에 있는 실을 잃어버린 바늘 매일이 가을 왜이리 하늘이 그립지 땅으로 굽어진 고개는 하늘을 바라볼 수 없으니 내 사랑은 한때의 장난인가 난 달콤한 쾌락에 눈먼 장님인가 나는 썩었다 라는 푸념만 남긴 채 순수했던 어릴 적 그때를 내 눈속에 그린다 해 뜰때 까지 잠들 수 없어 뜬 눈으로 밤새워 난 노래를 불러 알 수 없어 잠들 수 없어 Tell me what should I do 우 예 해 뜰때 까지 잠들 수 없어 뜬 눈으로 밤새워 난 노래를 불러 알 수 없어 잠들 수 없어 Tell me what should I do 우 예
Miss Right,방탄소년단,You're my Miss Right Miss Right 널 놓친다면 miss right Miss Right All Right You're my Miss Right Miss Right Girl you want my kiss right Miss Right All Right 너의 sexy mind and your sexy body 뇌 주름 하나까지 섹시하게 태어난 여자 그래 청 반바지와 흰 티에 컨버스 하이 하나 That makes me wanna party on your body 찰랑이는 긴 머리 끝 싱그러운 골반이 지저귀는 한 편의 숲 같은 너 도시 속에서 반짝여 그 비현실적인 몸으로 내 현실을 안아줘 And i want you to be really really real for me 때론 나의 어머니 때때론 나의 에너지 오 난 솔직해 겉으로도 너무 나이스해서 긴장을 놓칠 수 없는 나의 enemy 밖에 많은 정상형들과는 달라서 너 같은 여자를 이상형이라 하나 봐 그래 널 생각하면 마음이 자꾸 시려와 내 겨울바다 널 걷고 싶다 Yes you're my only girl 너는 내게 최고 너의 하루를 알고 싶어 너의 한숨이 되고 싶어 Yes you're my only girl 너는 내게 최고 영화 속에서나 있을 것만 같던 그 사람 날씨마저 딱 좋은데 너와는 딱 인듯해 난 같이 걸어볼까 함께 걸어볼까 날씨마저 딱 좋은데 나와는 딱 인듯해 넌 소설 속에서나 있을 것만 같던 그 사람 바로 너야 어쩜 사람이 그래 세상을 혼자 사는 듯한 착각이 드네 내 곁을 지나는 그대 내 맘에는 너라는 달콤한 바람이 부네 넌 딱히 꾸미지 않아도 매력이란 향수를 뿌리겠지 아마도 신은 없다고 믿었었던 나마저도 신을 믿게 만들어 나에게 여신은 바로 너 니가 어리던 말던 나이가 많던 숨긴 아이가 있던 나는 상관없어 내가 널 사랑하거든 너와 함께라면 어디든 꽃이 핀 garden 명품 백을 쥐기보다는 내 손을 잡아주는 질투심과 시기보단 됨됨이를 알아주는 그런 너와 함께 우리의 미래를 그려봐 우리 커플 신발 사이에 어린이 운동화 Yes you're my only girl 너는 내게 최고 너의 하루를 알고 싶어 너의 한숨이 되고 싶어 Yes you're my only girl 너는 내게 최고 영화 속에서나 있을 것만 같던 그 사람 바로 너야 딱 온 것 같애 내 맘을 흔든 주인공이 앞에 나 끌리는 것 같애 자석처럼 지금 바로 너한테 너의 삶 너의 맘 너의 face 또 너의 line 마치 퍼즐 조각마냥 내 이상형을 맞춘 사람 Oh god 너란 날씨에 이끌리는 바람 너는 꽃 나는 벌 항상 널 향해만 가는걸 Yo I told you many qualifications 'bout my MISS RIGHT But why you're my MISS RIGHT is you are Just you Yes you're my only girl 너는 내게 최고 너의 하루를 알고 싶어 너의 한숨이 되고 싶어 Yes you're my only girl 너는 내게 최고 영화 속에서나 있을 것만 같던 그 사람 날씨마저 딱 좋은데 너와는 딱 인듯해 난 같이 걸어볼까 함께 걸어볼까 날씨마저 딱 좋은데 나와는 딱 인듯해 넌 소설 속에서나 있을 것만 같던 그 사람 바로 너야
그래도 남자니까,MC몽,oh-I love you so 너밖에 없어 가진게 없어서 결국 죄가됐어 한동안 참많이 힘들겠지 하지만 어쩌겠어 너뿐인걸  L O V E 생각보다 깊은 내사랑이 왜 이렇게 힘이든지 숨이 막히네 답답함에 혀끝까지 차오르네 눈물마저 마르네  울고 불고 매달려 봤자 헛수고 널다시 찾으려고 다시 또 꾹참고 내 외로운 날들은 한편의 드라마 내아픈의 이야기는 제발 더이상 묻지마  이제 확실히 내맘을 보여줄테니 넌 내게로 가까이 긴말 필요없이 그래도 남자니까 너를 사랑할께 그래도 남자니까 너를 기다릴께  Don't tell me Why 난 버렸어 (세월이 변해도 난 너밖에는 없어) 그런 사랑에 날 던졌어 (가진건 없어도 난 너밖에는 없어) 미치듯 널 사랑했고 (세월이 변해도 난 너밖에는 없어) 내인생 널위해 다 걸었어 (가진건 없어도 난 너밖에는 없어)  널 바라만 보며 사랑만 배울께 그것마저 싫다면 나 역시 널 잊을께 그렇게 남자답게 널 사랑했었네 외롭게 때로는 초라하게 널 사랑했었네 가진건 없고 춥고 배고픈 생활의 연속 하지만 널 가지고 있다는 오- 생각에 내 맘속에 꽃피는 봄날이 가득해 너만을 사랑해  사랑은 커져 결국은 너에게 부담을 상상이 만들어낸 감정의 집착이 결국 너에게 무거운 사랑의 짐이 지속되 이별이란 종착역에 닿게 됐으니-  내속도 모르고 맘도 모르고 사랑을 버릴땐 내속도 모르고 맘도 모르고 가슴이 찢어져 내속도 모르고 맘도 모르고 사랑을 버릴땐 내속도 모르고 맘도 모르고 가슴이 찢어지고  Don't tell me Why 난 버렸어 (세월이 변해도 난 너밖에는 없어) 그런 사랑에 날 던졌어 (가진건 없어도 난 너밖에는 없어) 미치듯 널 사랑했고 (세월이 변해도 난 너밖에는 없어) 내인생 널위해 다 걸었어 (가진건 없어도 난 너밖에는 없어)  Don't tell me Why 사랑이 다 (내 속도 모르고 맘도 모르고 사랑을 버릴때 가슴속에 답답함에 눈물이 흐르고) 마음 하나론 갖지못해 (내 속도 모르고 맘도 모르고 사랑을 버릴때 온통 너의 생각에 잠못이루고 ) 널 모른채 살꺼라고 (내 속도 모르고 맘도 모르고 사랑을 버릴때 내 속도 모르고 맘도 모르고 가슴이 찢어져) 내인생 너에게 다 주었어 (내 속도 모르고 맘도 모르고 사랑을 버릴때 내 속도 모르고 맘도 모르고 가슴이 찢어지고)  Don't tell me Why 난 버렸어 (그래도 남자니까 널 사랑할께) 그깟 사랑에 날 던졌어 (그래도 남자니까 널 기다릴께) 미치듯 널 사랑했고 (그래도 남자니까 널 사랑할께) 내인생 널위해 다 걸었어 (그래도 남자니까 널 기다릴께)  그리워 너의 숨결 향기가 그리워 설레었던 첫느낌 그리워 첫만남의 미소가 그리워 니가 있던 순간이 그리워 너의 숨결 향기가 그리워 설레였던 첫느낌 그리워 첫만남의 미소가 그리워 그리워-
집에 가지마,G-Dragon/TOP,집에가지마 baby oh 너에게 줄 선물이 여기 있는데 오늘은 집에가지마 baby yeah 나도 실은 익숙하지 않아요 sweet heart A yo turn it up 어색한 분위기는 싫어 시계침 소리가 원래 저리도 컸을까 목에 침 넘어가는 소리만 들려 뭐랄까 Look baby 난 그저 너와 아침을 맞고 싶어 오늘 이 밤이 다 가기 전에 둘만의 secret party 근데 넌 like 신데렐라 12시 땡 치면 집에갈라 hey 혼자인 밤은 길어 calling up 너의 부모님께 hey 센 척하지만 맘에 걸려 sos 진도는 멀었으 오 이런 잠깐 나 왜이러지 취했나 어지러워 잠이 들어 집에가지마 baby oh 너에게 줄 선물이 여기있는데 오늘은 집에가지마 baby yeah 나도 실은 익숙하지 않아요 sweet heart 부드러운 음악 소리에 빨간 장미꽃 가득 한아름 OOH 내일이면 어차피 가잖아 늦었어 위험해져 자기야 아냐 별뜻없이 니 걱정 돼 그래 누가 잡아가면 어떡해 긴긴 이 밤이 밤이 황홀한 별들의 잔치 어떤 무엇도 막을 수 없죠 하나가 된 느낌 그대로 멈춰 Hey i can't let you go 너와 잠시라도 떨어질 수 없어 억지로 참지 말아줘 집에가지마 baby oh 너에게 줄 선물이 여기 있는데 오늘은 집에가지마 baby yeah 나도 실은 익숙하지 않아요 sweet heart baby take my hand don't be afraid me just say together 널만난후로 처음이야 집이 엄해서 겁나지만 excited 휴대폰 진동 안 좋은 징조 초인종 딩동 피하란 신호 빙고 확신을 줘 아직 그녀에게 그럴싸한 말로 둘러대게 이세상 가장 예쁜 fiance 푸른 초원 위 님과 함께 원랜 wild 하지만 soft해 책임 못질 말 아예 못해 girl you know what I mean 이걸 설명하긴 어려워 하긴 필요 없는 얘기 조명을 낮추고 너와 시선을 맞추죠 꽉 잠긴 단추도 살짝 풀고 입이 마르고 문은 잠그고 집에가지마 baby oh 너에게 줄 선물이 여기있는데 오늘은 집에가지마 baby yeah 나도 실은 익숙하지 않아요 sweet heart Ah Ah 모두가 잠 든 이 밤 혼자 웃는 건 싫어 Ah ooh Ah 저 달빛에 숨어서 달콤한 속삭임을 해
겨울이 지나고 봄이 오듯이,MJ (써니사이드)/김나영,정말 사랑했었는데 너무 행복했었었는데 대체 왜 우린 이렇게 됐을까 답답한 맘에 자꾸 눈물이 궁금한게 줄었어 예전과 다르게 너무 많은 것을 내가 알고 있나봐 확인조차 않고 버려두는 메세지 억지로 의무감에 손에 쥐는 전화기 넌 애써 태연한 척 웃음짓지만 난 그조차도 받아주지 않아 모질게 가슴은 아직 아니라 말하는데 나도 잘 모르겠어 내가 왜 이러는지 제발 더 이상 아픈 말하지 마 시간이 가면 다 괜찮을거야 불안해 떠는 눈빛 또 조심스런 말투 내 앞에 서면 한없이 또 작아지던 너 바라볼수록 애처러운 위태로운 내 사랑 금방이라도 숨이 끊어질 것 같잖아 우리 사랑 잠깐만 쉬어요 아주 잠시 동안만 멈춰서기로해요 수많은 시간을 고민하다가 몇 번을 망설이다 어렵게 말해요 우리 사랑 이대로는 안돼요 서로에게 시간이 필요할 것 같아요 보고 싶어 견뎌내기 힘들 때 겨울이 지나고 또 봄이 오듯이 돌아가요 어젯밤 나도 모르게 또 홧김에 내뱉었던 모진 말들이 마음이 쓰여 이러면 안되는데 나 그럴 자격없는데 나도 모르게 너한테 몹쓸 상처를 줘 시간 지날수록 늘어만 가는 거짓말 어긋난 사랑의 크기를 이용했어난 참 못되고 또 나쁘고 또 악해져 쌓여만 가는 침묵 누가 좀 대답해줘 우리 사랑 잠깐만 쉬어요 아주 잠시 동안만 멈춰서기로 해요 수많은 시간을 고민하다가 몇 번을 망설이다 어렵게 말해요 우리 사랑 이대로는 안돼요 서로에게 시간이 필요할 것 같아요 보고 싶어 견뎌내기 힘들 때 겨울이 지나고 또 봄이 오듯이 돌아가요 너무 미워하지 말아요 헤어지잔 말 아니에요 이렇게 잠시 쉬었다가가요 그렇게 눈물짓지 말아요 며칠 지나지 않았는데 벌써 너의 빈자리가 더 크게 느껴져 사실 많이 불안했던거죠 혹시나 니가 내게 이별을 말할까봐 먼저 시간을 갖자고 했던건 너 없인 하루도 안되는 날 아니까 이런 내 맘 너도 알고 있다면 우리 처음 만났던 그날을 기억해요 하나 둘씩 상처가 아물 때쯤 겨울이 지나고 봄이 오듯이 돌아가요
미안해서 미안해 (Feat. G.NA),김진표,오늘도 넌 날 아프게 하는걸 지금도 난 행복하진 않은걸 너를 사랑하지만 이제 이쯤에서 그만해 나 오늘 너를 떠날꺼야 오래된 연인이 뭐 다 이런 거지 그냥 다 귀찮은게 이상한 게 아닌거지 라 말하면 니가 사랑이 식은 거라며 왜 내게 아쉬운 표정을 짓는 건지 그렇게 따지자면 너나 나나 마찬가지 너도 많이 변한 것은 알고 있는 건지 지금까지 설렌다면 그게 이상하지 제 정신이 아닌 거지 혹시 내가 널 아프게 한다 해도 제발 나를 떠나지만 마요 소리치며 화를 내도 진심 아니에요 제발 나를 떠나지만 마요 혹시 내가 잠시 한 눈 판다 해도 제발 나를 떠나지만 마요 내가 잠깐 미쳤었나봐요 맘 아프게 제발 나를 떠나지만 마요 oh 하지만 넌 날 아프게 하는걸 지금도 난 행복하진 않은걸 너를 사랑하지만 이제 이쯤에서 그만해 나 오늘 너를 떠날꺼야 어떻게 매일 행복해 오늘처럼 이렇게 아닌 날도 있는 거지 뭐 사랑해 행복해 우리 영원해 하다가도 죽이네 살리네 짐 당장 끝내 할 수 있는 거지 뭐 화나면 화 낼 수도 있는 거지 뭐 니가 한 순간 싫어질 수 조차 있는 거지 뭐 우린 항상 현명할 수 없으니까 때론 울고 때로는 뭐 다툴 수도 있는 거지 뭐 혹시 내가 널 아프게 한다 해도 제발 나를 떠나지만 마요 소리치며 화를 내도 진심 아니에요 제발 나를 떠나지만 마요 혹시 내가 잠시 한 눈 판다 해도 제발 나를 떠나지만 마요 내가 잠깐 미쳤었나봐요 맘 아프게 제발 나를 떠나지만 마요 oh 하지만 넌 날 아프게 하는걸 지금도 난 행복하진 않은걸 너를 사랑하지만 이제 이쯤에서 그만해 나 오늘 너를 떠날꺼야 변했다면 미안해 짜증만 내서 미안해 신경 못써서 미안해 미안해 모두 미안해 소리쳐서 미안해 아프게 해서 미안해 미안해서 미안해 난 할 말이 없어 정말 미안해 미안해 잘해주지도 못하고 진짜 미안해 떠나지도 못하고 널 보내주지도 못해 미안해 미안해 미안해 너 없이는 안돼 미안해 행복하지도 못하게 사랑해서 정말 미안해 언제나 넌 미안하다 말하고 더 싫은 건 흔들리는 내 모습 너를 사랑하지만 이제 이쯤에서 그만해 오늘 꼭 너를 떠날거야 너가 내 사과를 받을지 말지 다시 또 한 바퀴 도는 건 아닌지 고민하고 후회하고 기대하고 이러면서 단단해지는거겠지 원망 섞인 눈빛은 그만 이제 그만 들어와봐 내 품 안 내가 환하게 웃게 해줄게 가자 집에 데려다 줄게
